date_start,campaign_id,ad_set_id,ad_id,spend,impressions,clicks,reach,inline_link_clicks,actions,action_values
2026-04-08,MC001,AS001,AD001,390.35,63159,565,52801,453,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""211.32""}]"
2026-04-08,MC001,AS001,AD002,289.17,44739,375,38591,316,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""151.97""}]"
2026-04-08,MC002,AS002,AD003,371.49,33505,945,27284,654,"[{""action_type"": ""purchase"", ""value"": ""21""}]","[{""action_type"": ""purchase"", ""value"": ""2892.15""}]"
2026-04-08,MC002,AS002,AD004,386.95,28894,625,24141,412,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1295.82""}]"
2026-04-08,MC002,AS003,AD005,355.16,24044,374,19093,259,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""787.23""}]"
2026-04-08,MC004,AS006,AD009,189.23,12189,273,10272,187,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""394.38""}]"
2026-04-08,MC004,AS006,AD010,185.61,13066,333,10341,271,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""639.07""}]"
2026-04-08,MC004,AS007,AD011,164.21,10773,236,7987,159,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""292.54""}]"
2026-04-08,MC009,AS013,AD020,504.85,38113,807,30833,550,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1057.3""}]"
2026-04-08,MC009,AS013,AD021,462.7,29381,673,25138,514,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1562.55""}]"
2026-04-09,MC001,AS001,AD001,357.71,42207,340,31047,249,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""153.64""}]"
2026-04-09,MC001,AS001,AD002,369.23,70017,492,56382,397,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""297.85""}]"
2026-04-09,MC002,AS002,AD003,387.67,28031,535,23620,395,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1093.66""}]"
2026-04-09,MC002,AS002,AD004,424.15,30101,604,26284,455,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1063.8""}]"
2026-04-09,MC002,AS003,AD005,389.0,24744,477,20387,325,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""893.87""}]"
2026-04-09,MC004,AS006,AD009,196.26,15468,440,13330,373,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1006.78""}]"
2026-04-09,MC004,AS006,AD010,196.9,16851,346,14480,249,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""351.47""}]"
2026-04-09,MC004,AS007,AD011,163.12,10715,205,7978,141,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""263.9""}]"
2026-04-09,MC009,AS013,AD020,376.24,27672,658,21783,517,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""1614.91""}]"
2026-04-09,MC009,AS013,AD021,479.03,36476,756,30220,577,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1802.89""}]"
2026-04-10,MC001,AS001,AD001,356.1,51663,304,41120,237,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-04-10,MC001,AS001,AD002,350.16,55783,398,45543,262,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""136.43""}]"
2026-04-10,MC002,AS002,AD003,393.62,25555,467,22370,330,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1121.02""}]"
2026-04-10,MC002,AS002,AD004,358.54,28680,616,21717,475,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""712.94""}]"
2026-04-10,MC002,AS003,AD005,363.24,25082,584,19295,470,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1575.71""}]"
2026-04-10,MC004,AS006,AD009,152.9,12487,316,10770,220,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""767.03""}]"
2026-04-10,MC004,AS006,AD010,173.28,11324,282,9771,237,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""454.53""}]"
2026-04-10,MC004,AS007,AD011,186.48,15915,353,12897,282,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""938.07""}]"
2026-04-10,MC009,AS013,AD020,397.21,33788,725,26228,520,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1847.85""}]"
2026-04-10,MC009,AS013,AD021,410.88,24586,581,21418,427,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1477.67""}]"
2026-04-11,MC001,AS001,AD001,417.44,51485,412,40892,328,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""116.86""}]"
2026-04-11,MC001,AS001,AD002,359.72,53198,442,41189,323,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""279.47""}]"
2026-04-11,MC002,AS002,AD003,340.05,23124,605,18188,426,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1164.22""}]"
2026-04-11,MC002,AS002,AD004,361.34,30605,712,24819,598,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""2567.85""}]"
2026-04-11,MC002,AS003,AD005,329.57,26363,485,19506,352,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1435.39""}]"
2026-04-11,MC004,AS006,AD009,217.49,18102,376,14563,249,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1106.35""}]"
2026-04-11,MC004,AS006,AD010,152.89,10370,294,8731,228,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""543.35""}]"
2026-04-11,MC004,AS007,AD011,202.25,14688,313,11352,247,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""925.04""}]"
2026-04-11,MC009,AS013,AD020,361.61,27958,382,20838,302,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1107.89""}]"
2026-04-11,MC009,AS013,AD021,434.56,27388,780,20355,528,"[{""action_type"": ""purchase"", ""value"": ""15""}]","[{""action_type"": ""purchase"", ""value"": ""2204.14""}]"
2026-04-12,MC001,AS001,AD001,334.22,58405,581,46078,396,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""308.04""}]"
2026-04-12,MC001,AS001,AD002,332.11,48353,376,40172,308,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""86.08""}]"
2026-04-12,MC002,AS002,AD003,362.03,27965,653,21222,439,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""389.13""}]"
2026-04-12,MC002,AS002,AD004,390.39,28503,618,20566,464,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""776.81""}]"
2026-04-12,MC002,AS003,AD005,401.69,26959,715,20429,540,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""2437.23""}]"
2026-04-12,MC004,AS006,AD009,196.89,13592,284,10688,187,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""351.93""}]"
2026-04-12,MC004,AS006,AD010,174.2,12127,304,9559,238,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""708.47""}]"
2026-04-12,MC004,AS007,AD011,166.52,10597,183,8825,136,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""192.54""}]"
2026-04-12,MC009,AS013,AD020,397.06,29235,707,21226,571,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1744.05""}]"
2026-04-12,MC009,AS013,AD021,371.68,25109,605,18351,441,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1361.44""}]"
2026-04-13,MC001,AS001,AD001,307.2,37105,253,27940,202,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-04-13,MC001,AS001,AD002,318.68,49017,463,35810,322,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""100.65""}]"
2026-04-13,MC002,AS002,AD003,389.21,29840,519,25998,373,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""883.93""}]"
2026-04-13,MC002,AS002,AD004,387.75,26416,580,20243,397,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1272.66""}]"
2026-04-13,MC002,AS003,AD005,354.21,28776,525,22564,408,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""2060.42""}]"
2026-04-13,MC004,AS006,AD009,165.22,14329,205,11065,143,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""335.53""}]"
2026-04-13,MC004,AS006,AD010,156.03,9548,206,7159,166,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""291.87""}]"
2026-04-13,MC004,AS007,AD011,173.4,12516,294,10811,231,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""560.65""}]"
2026-04-13,MC009,AS013,AD020,440.64,29500,779,24659,540,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1242.96""}]"
2026-04-13,MC009,AS013,AD021,412.94,32144,716,25072,589,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2152.24""}]"
2026-04-14,MC001,AS001,AD001,398.34,64297,491,52108,352,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""283.48""}]"
2026-04-14,MC001,AS001,AD002,370.05,62902,390,45989,300,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""144.89""}]"
2026-04-14,MC002,AS002,AD003,361.57,26881,638,22319,438,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1186.81""}]"
2026-04-14,MC002,AS002,AD004,361.84,26984,606,21219,426,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1206.18""}]"
2026-04-14,MC002,AS003,AD005,381.7,32957,777,28141,567,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1064.05""}]"
2026-04-14,MC004,AS006,AD009,162.62,11849,205,8880,133,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""442.0""}]"
2026-04-14,MC004,AS006,AD010,161.13,11881,241,9117,184,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""731.52""}]"
2026-04-14,MC004,AS007,AD011,160.59,11191,273,8933,204,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""395.83""}]"
2026-04-14,MC009,AS013,AD020,412.56,29782,509,22150,427,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1319.4""}]"
2026-04-14,MC009,AS013,AD021,436.87,27561,690,23851,526,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""992.24""}]"
2026-04-15,MC001,AS001,AD001,357.36,60266,475,48811,320,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""129.96""}]"
2026-04-15,MC001,AS001,AD002,343.16,50345,468,43628,344,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""125.65""}]"
2026-04-15,MC002,AS002,AD003,363.41,26161,597,19402,390,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1161.37""}]"
2026-04-15,MC002,AS002,AD004,332.76,25735,635,21399,504,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1139.83""}]"
2026-04-15,MC002,AS003,AD005,336.57,23796,360,17334,282,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1340.43""}]"
2026-04-15,MC004,AS006,AD009,194.84,13066,309,10051,250,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""531.44""}]"
2026-04-15,MC004,AS006,AD010,187.4,12603,217,9362,179,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""835.17""}]"
2026-04-15,MC004,AS007,AD011,172.35,12012,317,9579,245,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""549.32""}]"
2026-04-15,MC009,AS013,AD020,425.65,27405,455,23520,313,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""863.6""}]"
2026-04-15,MC009,AS013,AD021,382.85,32725,750,28202,549,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""2068.86""}]"
2026-04-16,MC001,AS001,AD001,391.66,52218,430,39930,333,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""106.31""}]"
2026-04-16,MC001,AS001,AD002,361.81,59951,489,44418,379,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""118.94""}]"
2026-04-16,MC002,AS002,AD003,376.86,23790,529,17495,399,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1265.79""}]"
2026-04-16,MC002,AS002,AD004,410.43,26903,695,19906,534,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""2004.63""}]"
2026-04-16,MC002,AS003,AD005,349.25,22609,593,17283,468,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""988.27""}]"
2026-04-16,MC004,AS006,AD009,208.55,14101,327,11433,241,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""456.91""}]"
2026-04-16,MC004,AS006,AD010,185.65,15607,414,11430,301,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1161.81""}]"
2026-04-16,MC004,AS007,AD011,182.8,14200,342,11562,266,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1103.69""}]"
2026-04-16,MC009,AS013,AD020,440.54,32571,572,27175,377,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1778.59""}]"
2026-04-16,MC009,AS013,AD021,419.28,30772,490,26385,373,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1247.85""}]"
2026-04-17,MC001,AS001,AD001,374.54,57579,413,48911,319,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""115.82""}]"
2026-04-17,MC001,AS001,AD002,389.33,58674,531,45475,397,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""264.07""}]"
2026-04-17,MC002,AS002,AD003,382.3,29071,574,24194,384,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1472.48""}]"
2026-04-17,MC002,AS002,AD004,358.36,20556,442,18017,288,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""909.85""}]"
2026-04-17,MC002,AS003,AD005,358.5,23472,572,17511,415,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""789.3""}]"
2026-04-17,MC004,AS006,AD009,190.74,13411,310,9905,249,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""417.03""}]"
2026-04-17,MC004,AS006,AD010,182.68,13124,266,10425,197,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""531.26""}]"
2026-04-17,MC004,AS007,AD011,151.38,8448,205,6752,166,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""572.99""}]"
2026-04-17,MC009,AS013,AD020,427.03,26554,402,23217,273,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1021.56""}]"
2026-04-17,MC009,AS013,AD021,377.2,30415,772,25754,614,"[{""action_type"": ""purchase"", ""value"": ""17""}]","[{""action_type"": ""purchase"", ""value"": ""1910.13""}]"
2026-04-18,MC001,AS001,AD001,374.5,58346,329,44776,265,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""150.12""}]"
2026-04-18,MC001,AS001,AD002,392.63,58177,541,45191,408,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""101.3""}]"
2026-04-18,MC002,AS002,AD003,349.77,21974,420,18862,302,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""655.44""}]"
2026-04-18,MC002,AS002,AD004,386.51,32811,602,26560,451,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""817.64""}]"
2026-04-18,MC002,AS003,AD005,389.57,29254,837,23298,575,"[{""action_type"": ""purchase"", ""value"": ""15""}]","[{""action_type"": ""purchase"", ""value"": ""1982.28""}]"
2026-04-18,MC004,AS006,AD009,144.77,9286,251,8097,205,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""470.93""}]"
2026-04-18,MC004,AS006,AD010,167.13,12361,165,9257,117,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""290.24""}]"
2026-04-18,MC004,AS007,AD011,170.13,11620,190,9048,142,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""470.03""}]"
2026-04-18,MC009,AS013,AD020,389.76,26231,596,21306,427,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""786.63""}]"
2026-04-18,MC009,AS013,AD021,386.62,30640,750,23590,493,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1114.66""}]"
2026-04-19,MC001,AS001,AD001,354.76,48596,410,35118,343,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""116.72""}]"
2026-04-19,MC001,AS001,AD002,358.35,52073,344,45763,283,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""124.06""}]"
2026-04-19,MC002,AS002,AD003,325.91,23260,575,20056,402,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1494.31""}]"
2026-04-19,MC002,AS002,AD004,427.66,24841,636,18782,518,"[{""action_type"": ""purchase"", ""value"": ""15""}]","[{""action_type"": ""purchase"", ""value"": ""1579.88""}]"
