id,sku,cost,tracked,country_code_of_origin,created_at,updated_at
3001156,TS-0195-XL-FOR,51.78,True,VN,2024-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001157,TS-0195-XL-CRE,58.99,True,IN,2024-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001158,TS-0196-XS-CAM,52.7,True,IN,2023-12-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001159,TS-0196-XS-BUR,42.14,True,CN,2023-12-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001160,TS-0196-XS-FOR,50.25,True,BD,2023-12-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001161,TS-0197-XS-CRE,51.23,True,PT,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001162,TS-0197-XS-CHA,58.41,True,CN,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001163,TS-0197-S-CRE,35.6,True,PT,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001164,TS-0197-S-CHA,50.66,True,CN,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001165,TS-0197-M-CRE,58.43,True,BD,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001166,TS-0197-M-CHA,33.94,True,PT,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001167,TS-0197-L-CRE,41.68,True,PT,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001168,TS-0197-L-CHA,49.59,True,CN,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001169,TS-0197-XL-CRE,33.02,True,VN,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001170,TS-0197-XL-CHA,41.4,True,IN,2023-10-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001171,TS-0198-XS-CRE,47.57,True,BD,2023-11-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001172,TS-0198-XS-CAM,48.77,True,VN,2023-11-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001173,TS-0198-XS-CHA,49.26,True,BD,2023-11-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001174,TS-0198-S-CRE,30.16,True,IN,2023-11-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001175,TS-0198-S-CAM,59.36,True,CN,2023-11-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001176,TS-0198-S-CHA,35.9,True,CN,2023-11-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001177,TS-0199-XS-BUR,30.51,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001178,TS-0199-XS-CRE,57.3,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001179,TS-0199-XS-FOR,59.29,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001180,TS-0200-XS-CAM,40.1,True,VN,2023-05-12T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001181,TS-0201-XS-CAM,37.18,True,VN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001182,TS-0201-XS-CHA,35.01,True,IN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001183,TS-0201-XS-CRE,49.68,True,CN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001184,TS-0201-S-CAM,36.2,True,BD,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001185,TS-0201-S-CHA,41.27,True,VN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001186,TS-0201-S-CRE,29.6,True,PT,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001187,TS-0201-M-CAM,29.58,True,IN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001188,TS-0201-M-CHA,59.4,True,VN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001189,TS-0201-M-CRE,55.37,True,CN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001190,TS-0201-L-CAM,41.75,True,CN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001191,TS-0201-L-CHA,60.44,True,VN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001192,TS-0201-L-CRE,36.7,True,BD,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001193,TS-0201-XL-CAM,30.47,True,VN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001194,TS-0201-XL-CHA,31.07,True,IN,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001195,TS-0201-XL-CRE,44.49,True,BD,2022-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001196,TS-0202-XS-SLA,36.39,True,VN,2024-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001197,TS-0202-XS-CHA,53.99,True,VN,2024-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001198,TS-0202-XS-CRE,40.72,True,BD,2024-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001199,TS-0202-S-SLA,52.48,True,VN,2024-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001200,TS-0202-S-CHA,31.31,True,PT,2024-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001201,TS-0202-S-CRE,47.22,True,BD,2024-12-16T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001202,TS-0203-XS-BUR,39.23,True,PT,2023-04-03T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001203,TS-0203-S-BUR,47.07,True,BD,2023-04-03T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001204,TS-0203-M-BUR,28.0,True,VN,2023-04-03T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001205,TS-0203-L-BUR,56.55,True,PT,2023-04-03T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001206,TS-0203-XL-BUR,40.68,True,CN,2023-04-03T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001207,TS-0204-XS-CRE,58.4,True,VN,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001208,TS-0204-S-CRE,38.48,True,IN,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001209,TS-0204-M-CRE,32.3,True,IN,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001210,TS-0204-L-CRE,50.11,True,CN,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001211,TS-0204-XL-CRE,32.52,True,IN,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001212,TS-0204-XXL-CRE,40.02,True,IN,2023-10-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001213,TS-0205-XS-CAM,35.22,True,PT,2023-10-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001214,TS-0205-S-CAM,33.81,True,IN,2023-10-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001215,TS-0205-M-CAM,40.89,True,VN,2023-10-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001216,TS-0205-L-CAM,55.83,True,IN,2023-10-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001217,TS-0205-XL-CAM,57.19,True,PT,2023-10-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001218,TS-0205-XXL-CAM,48.9,True,VN,2023-10-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001219,TS-0206-XS-CHA,36.26,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001220,TS-0206-XS-FOR,57.09,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001221,TS-0206-XS-SLA,58.61,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001222,TS-0206-S-CHA,36.17,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001223,TS-0206-S-FOR,50.35,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001224,TS-0206-S-SLA,43.16,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001225,TS-0206-M-CHA,40.57,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001226,TS-0206-M-FOR,57.06,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001227,TS-0206-M-SLA,57.34,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001228,TS-0206-L-CHA,56.8,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001229,TS-0206-L-FOR,46.91,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001230,TS-0206-L-SLA,58.87,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001231,TS-0207-XS-CAM,35.72,True,VN,2022-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001232,TS-0207-XS-CRE,45.27,True,CN,2022-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001233,TS-0207-S-CAM,46.06,True,CN,2022-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001234,TS-0207-S-CRE,49.58,True,VN,2022-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001235,TS-0207-M-CAM,34.36,True,CN,2022-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001236,TS-0207-M-CRE,30.75,True,VN,2022-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001237,TS-0208-XS-SLA,57.11,True,CN,2024-06-12T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001238,TS-0208-XS-BUR,58.62,True,VN,2024-06-12T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001239,TS-0208-S-SLA,43.1,True,CN,2024-06-12T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001240,TS-0208-S-BUR,49.93,True,VN,2024-06-12T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001241,TS-0208-M-SLA,44.46,True,BD,2024-06-12T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001242,TS-0208-M-BUR,33.3,True,CN,2024-06-12T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001243,TS-0208-L-SLA,28.11,True,PT,2024-06-12T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001244,TS-0208-L-BUR,56.97,True,VN,2024-06-12T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001245,TS-0209-XS-CRE,30.52,True,PT,2024-06-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001246,TS-0209-S-CRE,44.7,True,VN,2024-06-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001247,TS-0209-M-CRE,43.23,True,PT,2024-06-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001248,TS-0209-L-CRE,44.69,True,VN,2024-06-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001249,TS-0210-XS-FOR,48.56,True,CN,2024-03-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001250,TS-0210-S-FOR,55.63,True,CN,2024-03-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001251,TS-0210-M-FOR,54.02,True,BD,2024-03-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001252,TS-0210-L-FOR,49.14,True,VN,2024-03-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001253,TS-0211-XS-CRE,28.81,True,IN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001254,TS-0211-XS-SLA,54.18,True,PT,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001255,TS-0211-XS-CAM,28.59,True,VN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001256,TS-0211-S-CRE,59.38,True,IN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001257,TS-0211-S-SLA,28.85,True,VN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001258,TS-0211-S-CAM,41.56,True,IN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001259,TS-0211-M-CRE,32.68,True,VN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001260,TS-0211-M-SLA,38.9,True,CN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001261,TS-0211-M-CAM,47.81,True,VN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001262,TS-0211-L-CRE,51.7,True,BD,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001263,TS-0211-L-SLA,36.18,True,PT,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001264,TS-0211-L-CAM,58.53,True,CN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001265,TS-0211-XL-CRE,54.37,True,VN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001266,TS-0211-XL-SLA,50.91,True,PT,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001267,TS-0211-XL-CAM,42.13,True,VN,2024-05-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001268,TS-0212-XS-CHA,60.49,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001269,TS-0212-S-CHA,40.06,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001270,TS-0212-M-CHA,32.58,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001271,TS-0213-XS-BUR,46.91,True,CN,2022-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001272,TS-0213-S-BUR,33.93,True,BD,2022-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001273,TS-0214-XS-CAM,37.49,True,PT,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001274,TS-0214-XS-BUR,42.42,True,IN,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001275,TS-0214-XS-SLA,29.61,True,PT,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001276,TS-0214-S-CAM,49.4,True,BD,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001277,TS-0214-S-BUR,29.84,True,IN,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001278,TS-0214-S-SLA,57.34,True,VN,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001279,TS-0214-M-CAM,57.62,True,PT,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001280,TS-0214-M-BUR,41.57,True,BD,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001281,TS-0214-M-SLA,49.86,True,BD,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001282,TS-0214-L-CAM,42.99,True,CN,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001283,TS-0214-L-BUR,45.06,True,PT,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001284,TS-0214-L-SLA,56.29,True,IN,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001285,TS-0214-XL-CAM,44.34,True,IN,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001286,TS-0214-XL-BUR,56.88,True,PT,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001287,TS-0214-XL-SLA,45.93,True,BD,2024-10-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001288,TS-0215-XS-CRE,34.64,True,CN,2024-06-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001289,TS-0215-S-CRE,48.53,True,CN,2024-06-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001290,TS-0215-M-CRE,51.93,True,CN,2024-06-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001291,TS-0215-L-CRE,39.41,True,IN,2024-06-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001292,TS-0216-XS-SLA,29.76,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001293,TS-0216-S-SLA,33.44,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001294,TS-0216-M-SLA,43.23,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001295,TS-0216-L-SLA,34.47,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001296,TS-0216-XL-SLA,47.92,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001297,TS-0217-XS-BUR,47.52,True,BD,2023-08-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001298,TS-0218-XS-CRE,28.99,True,VN,2023-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001299,TS-0218-XS-CAM,57.27,True,CN,2023-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001300,TS-0218-XS-BUR,60.68,True,CN,2023-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001301,TS-0218-S-CRE,50.84,True,BD,2023-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001302,TS-0218-S-CAM,49.87,True,PT,2023-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001303,TS-0218-S-BUR,37.97,True,BD,2023-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001304,TS-0218-M-CRE,32.8,True,PT,2023-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001305,TS-0218-M-CAM,52.85,True,BD,2023-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001306,TS-0218-M-BUR,58.06,True,PT,2023-02-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001307,TS-0219-XS-SLA,51.63,True,BD,2023-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001308,TS-0219-S-SLA,36.08,True,IN,2023-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001309,TS-0219-M-SLA,36.87,True,IN,2023-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001310,TS-0219-L-SLA,40.37,True,BD,2023-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001311,TS-0219-XL-SLA,35.01,True,PT,2023-06-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001312,TS-0220-XS-FOR,59.72,True,PT,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001313,TS-0220-XS-BUR,54.62,True,IN,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001314,TS-0220-XS-CHA,32.37,True,PT,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001315,TS-0220-S-FOR,43.11,True,IN,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001316,TS-0220-S-BUR,45.16,True,CN,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001317,TS-0220-S-CHA,41.24,True,IN,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001318,TS-0220-M-FOR,33.52,True,VN,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001319,TS-0220-M-BUR,47.66,True,IN,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001320,TS-0220-M-CHA,37.75,True,PT,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001321,TS-0220-L-FOR,30.07,True,BD,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001322,TS-0220-L-BUR,58.07,True,CN,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001323,TS-0220-L-CHA,49.76,True,CN,2023-07-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001324,TS-0221-XS-FOR,29.73,True,BD,2023-07-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001325,TS-0221-S-FOR,45.81,True,VN,2023-07-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001326,TS-0221-M-FOR,56.69,True,VN,2023-07-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001327,TS-0222-XS-CRE,49.52,True,BD,2023-08-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001328,TS-0222-S-CRE,53.27,True,VN,2023-08-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001329,TS-0222-M-CRE,41.21,True,CN,2023-08-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001330,TS-0223-XS-SLA,36.7,True,BD,2023-10-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001331,TS-0223-S-SLA,57.44,True,IN,2023-10-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001332,TS-0223-M-SLA,54.96,True,CN,2023-10-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001333,TS-0224-XS-CHA,50.39,True,VN,2024-06-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001334,TS-0224-XS-CAM,32.58,True,BD,2024-06-18T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001335,TS-0225-XS-BUR,49.96,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001336,TS-0225-XS-CAM,50.99,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001337,TS-0225-XS-CRE,53.37,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001338,TS-0226-XS-CAM,38.38,True,VN,2023-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001339,TS-0226-XS-FOR,29.73,True,BD,2023-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001340,TS-0227-XS-CHA,42.5,True,IN,2024-05-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001341,TS-0227-XS-CRE,33.39,True,PT,2024-05-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001342,TS-0227-XS-BUR,46.47,True,BD,2024-05-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001343,TS-0227-S-CHA,51.02,True,CN,2024-05-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001344,TS-0227-S-CRE,32.0,True,PT,2024-05-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001345,TS-0227-S-BUR,37.29,True,CN,2024-05-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001346,TS-0227-M-CHA,43.41,True,BD,2024-05-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001347,TS-0227-M-CRE,59.06,True,IN,2024-05-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001348,TS-0227-M-BUR,34.96,True,CN,2024-05-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001349,TS-0228-XS-CRE,51.78,True,CN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001350,TS-0228-XS-SLA,31.11,True,IN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001351,TS-0228-XS-BUR,54.36,True,CN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001352,TS-0228-S-CRE,59.76,True,VN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001353,TS-0228-S-SLA,60.02,True,BD,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001354,TS-0228-S-BUR,42.98,True,IN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001355,TS-0228-M-CRE,51.91,True,PT,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001356,TS-0228-M-SLA,59.11,True,IN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001357,TS-0228-M-BUR,32.6,True,BD,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001358,TS-0228-L-CRE,57.46,True,BD,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001359,TS-0228-L-SLA,38.38,True,BD,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001360,TS-0228-L-BUR,45.06,True,CN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001361,TS-0228-XL-CRE,42.69,True,PT,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001362,TS-0228-XL-SLA,47.54,True,BD,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001363,TS-0228-XL-BUR,50.67,True,BD,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001364,TS-0229-XS-CHA,47.52,True,IN,2024-07-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001365,TS-0229-S-CHA,50.07,True,CN,2024-07-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001366,TS-0230-XS-CHA,56.33,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001367,TS-0230-XS-BUR,53.66,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001368,TS-0230-S-CHA,57.22,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001369,TS-0230-S-BUR,41.54,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001370,TS-0230-M-CHA,29.39,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001371,TS-0230-M-BUR,31.44,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001372,TS-0231-XS-SLA,43.17,True,BD,2022-07-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001373,TS-0231-XS-CAM,54.21,True,VN,2022-07-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001374,TS-0231-XS-CRE,29.92,True,VN,2022-07-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001375,TS-0231-S-SLA,59.37,True,CN,2022-07-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001376,TS-0231-S-CAM,43.28,True,VN,2022-07-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001377,TS-0231-S-CRE,36.88,True,BD,2022-07-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001378,TS-0231-M-SLA,32.75,True,VN,2022-07-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001379,TS-0231-M-CAM,42.34,True,PT,2022-07-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001380,TS-0231-M-CRE,39.74,True,PT,2022-07-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001381,TS-0232-XS-CHA,46.33,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001382,TS-0232-S-CHA,40.79,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001383,TS-0232-M-CHA,35.67,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001384,TS-0233-XS-CHA,49.26,True,VN,2024-08-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001385,TS-0233-XS-FOR,53.91,True,PT,2024-08-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001386,TS-0233-XS-CAM,45.84,True,BD,2024-08-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001387,TS-0234-XS-CAM,42.82,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001388,TS-0234-S-CAM,28.09,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001389,TS-0234-M-CAM,29.86,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3001390,TS-0234-L-CAM,43.28,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
